xgb,catboost,lgbm
39550234624,32675967051,24599620918
34934153216,32161552637,21656371751
66301849600,53252060825,41655134598
39718256640,32234648945,25044229555
36901822464,30052228069,22739728877
34247665664,30105270394,21630866330
34507448320,29499790298,21695243142
53430775808,65662385645,37548831400
37763833856,34301806102,22819195512
35746734080,42080957184,21898122482
42404237312,46377220019,27938890045
34660413440,30501407938,21687987621
34948714496,30181436189,22250178504
1.27219E+11,14102365476,37124424613
52721979392,52526359989,36101822664
37868773376,30768552892,25722144343
1.48953E+11,97180241599,1.11956E+11
36331225088,25276806127,23597857232
40925057024,38446162613,26642467597
34620723200,30413338112,21656371751
34550448128,30524754651,21642939459
3.05833E+11,1.04281E+11,2.20921E+11
48939110400,78482991538,35095104293
46972006400,41826651806,29011308318
38293950464,40025519529,23715641724
35332947968,31439094556,22403358501
34168373248,29885807513,21652902740
36556292096,31935794910,22726265852
34150979584,29957189824,21652902740
35058499584,31540398306,22250178504
33592999936,29416043156,21630866330
37202612224,31939571194,22716016929
34662457344,31425766717,21695243142
38419623936,36507658223,23602880295
36107157504,29685114905,22792977487
55457964032,44986360090,33152269820
33856251904,30112071359,21630866330
1.80239E+11,79288759056,1.09399E+11
41506013184,12857708839,25593699032
34251243520,30111362916,21652902740
36347715584,28695608607,23425668935
33735819264,29706070739,21630866330
34997604352,30108484613,21695243142
3.60686E+12,2.96454E+12,1.66605E+12
35635109888,30597123635,22035236334
36470398976,33167537980,22616618900
49753366528,39347301164,34691433297
1.60242E+11,2.60842E+11,1.00714E+11
34735955968,29865914344,22101644852
62916804608,49295668353,36087757321
45470662656,44113421406,28549562877
34868436992,30455610238,21727954162
35054252032,30124078299,21738253345
45254090752,46754853764,27790955635
39714430976,32016441701,24608159696
53272530944,96531842447,34922998250
66031759360,71627658150,44289072447
46080421888,41469724857,29251587717
33656416256,30302375483,21630866330
34334883840,29633158369,21630866330
33908944896,29956097259,21630866330
41738899456,97236159795,25593699032
35075268608,31819116252,22101644852
55162695680,33762256986,33617542894
37723033600,40810050561,23940708669
36886269952,37072093012,23597857232
35643277312,32974038521,22507559794
36919988224,30653993674,22726265852
1.45841E+11,1.48165E+11,99101281273
37208276992,37625533653,23597857232
34907574272,30873409051,21727954162
36016799744,30928032147,22838804255
51476557824,36022335014,38316850945
34333747200,30302225785,21630866330
35828211712,30140496925,22616618900
51296604160,50219979813,32819446662
43513380864,52627679677,29806450095
38447104000,30986730691,22631145738
36084269056,34435105513,22945089468
33862782976,29198241670,21630866330
36845359104,31407296267,23144188109
36159524864,36027314582,22758800066
40598941696,46759442035,26521199289
43949699072,32219663816,27047208402
49734561792,65727350291,31574588731
33876736000,29931027324,21630866330
36070281216,31195940434,23232953557
35915153408,30445253077,22616618900
41397485568,47773323383,26651006376
33805244416,29577894532,21630866330
33826633728,29720948389,21630866330
33857925120,29880244278,21630866330
35882749952,52174238413,22507559794
37271552000,30757470026,21911588772
36914655232,31005347339,22985001457
39720464384,31988627741,25219806346
36117053440,30885737166,22071457909
34724499456,29570597131,21687987621
35796901888,24321644926,22507559794
1.06046E+11,1.71439E+11,1.07632E+11
35603734528,30643080631,22101644852
98799878144,77591432500,67883735590
35108851712,30860136844,21707316271
48618053632,34112263933,32611140155
53443751936,46560894561,34571741701
61089632256,49876320379,38568079722
39594782720,31557950299,25044229555
33625020416,30158576271,21630866330
34751488000,30283702736,21687987621
34239023104,29755128324,21652902740
42772807680,63438966791,24544464939
37999599616,33462387908,23476891179
37204598784,33027651520,23201016568
45815066624,45230385678,28519047798
39938531328,51831171477,23715641724
34846502912,30904788783,21726408340
39361167360,36033169718,24095146683
33621719040,29828090737,21630866330
36637229056,51029688149,23132990776
54839136256,68857362295,39086529788
1.99287E+11,4.23789E+11,2.08201E+11
34247665664,29090282462,21630866330
44865769472,36372811674,28002769889
39649681408,37491725313,24412549101
56496103424,1.08841E+11,36895338464
51636781056,57482095174,32984906132
35531100160,32252493553,22004795734
34719014912,30149584307,21934736105
34522873856,29065408739,21695243142
39383420928,41136043070,25856432901
44206084096,37916793355,27541419750
34232983552,30918708185,21630866330
41456611328,39425824939,26687687458
37718814720,31100248835,22819195512
35974971392,54288289028,23597857232
1.38767E+11,1.22172E+11,90565886406
66715652096,1.27294E+11,38205701917
35162316800,30185782176,21707316271
52593217536,51568962957,32676996576
35931947008,29854850590,22004795734
34674601984,29594479419,21656371751
35913854976,30281427707,22957975856
34807902208,31165939310,21816240888
34436710400,29702698018,21687987621
38821875712,76979138585,23881278482
33955514368,30484913705,21630866330
35740975104,40750164896,22507559794
36540755968,34596990867,22792977487
33565073408,29606014908,21630866330
35647709184,32300732724,22004795734
35638476800,30112446386,22043216454
34866163712,30953634742,21934736105
87893491712,77621727535,60190811783
35528441856,31044770620,22143316972
35263336448,31355876168,22092879483
37157416960,35624875498,23144188109
37616549888,60431251320,23597857232
34518384640,31009504253,21828842043
46850547712,34570743904,27108991523
36509908992,35226163070,22120716041
36654505984,36025053393,22869892927
35975761920,29851703871,22726265852
36939493376,30508643261,22716016929
36092043264,30302246321,22716016929
33914114048,30977738047,21642939459
37165113344,29856401448,22739728877
55911739392,66744063350,40410383666
40986173440,35850320174,24405094829
36234780672,36558306615,22813967067
34625912832,29893863332,21828842043
35681214464,30941946873,21934736105
35361746944,30524579589,21860879644
47569965056,53287468667,30383578925
35019038720,31341987442,21656371751
37320220672,34878079700,23026548827
35044282368,29658875014,22250178504
50106937344,26688150522,32270283599
44051931136,46849651067,28671506082
40276074496,35152077031,24941873205
84682973184,1.12853E+11,51756604601
33635551232,29910906843,21630866330
3.20946E+11,1.37981E+11,2.1493E+11
1.4797E+11,1.06405E+11,1.03462E+11
34382643200,30577591935,21630866330
50984370176,61321293135,34672827562
1.82133E+11,72559099814,1.42001E+11
40841314304,32357030610,24906426585
50263658496,72078748566,29644079476
35767832576,31072657147,22043216454
34795905024,30141090958,22101644852
35557810176,30018379716,21978443938
57167622144,74546110832,37593037758
34154444800,30009108348,21652902740
58640531456,49011613627,35904790549
3.41493E+11,2.45157E+11,2.37622E+11
36824907776,51858930896,23524443795
71600037888,52511230433,45165915868
2.76725E+11,5.59174E+11,1.86635E+11
8.03464E+11,1.13588E+12,4.13385E+11
62048563200,90892673397,41887590465
34744782848,30383734099,21934736105
35373019136,33442558717,22456397952
34919522304,31874182432,21934736105
40926285824,35201671418,25090887338
65789952000,78684853475,45839541675
36477992960,29888892298,22739728877
34884157440,31052213074,21695243142
35353874432,31593880927,22128978033
38490480640,47481160922,24141145451
1.06405E+11,67561278967,81763494429
39643533312,43882948277,25219730442
37772533760,34665104294,23057136278
43722211328,44911268087,27920376031
34026172416,29306517167,21630866330
47002722304,40619365543,29347377363
1.14844E+11,1.64577E+11,73770656579
36508798976,35589854369,22798761590
45296259072,42710712352,30022750799
4.66322E+11,4.91561E+11,2.46719E+11
39829745664,34952623160,23715641724
37938679808,33051476678,23530053274
38386298880,38014668396,24005939048
34149081088,30092890742,21642939459
37585633280,34312996255,22963872861
1.07774E+11,97743098732,77770849834
54835593216,1.53946E+11,34931511897
51856826368,73297435764,33942935035
41738899456,85269290104,25593699032
50236219392,52599886076,31081805095
34539012096,30032542810,21687987621
36064751616,29810555014,22739728877
39247114240,47730184534,25593699032
55220555776,96247427020,38338080713
35564806144,30803439572,22250178504
37950881792,27106857351,23530053274
34575609856,30899172377,21687987621
34841636864,30429654961,21656371751
35170304000,30037137445,21730501350
59767414784,1.1892E+11,47015563632
33601720320,29022285732,21630866330
36234780672,36540306491,22813967067
38603083776,25832244038,25640598305
39076171776,45798496863,23263050364
33592999936,29579565092,21630866330
34451701760,29851233260,21695243142
51261546496,48201494275,33314524543
34896855040,29301202772,22080957111
36152639488,31123078370,22716016929
55663902720,72825689759,37781963365
67569897472,63591257742,41435133407
43614277632,31480970056,27541419750
34854957056,31064166549,21934736105
34632962048,29540224956,21687987621
41660542976,35221366328,24914965364
50241576960,84643198632,32030520675
1.17847E+12,1.10689E+12,7.80366E+11
40262250496,36683605582,24695022289
44842127360,55673706432,28002769889
37275418624,30447707803,21911588772
34527150080,29805602182,21695243142
35211804672,31590962497,21816240888
33773355008,30519423091,21630866330
46396489728,55269129963,26945012646
35525378048,30596954766,22004795734
34874097664,31638383798,21656371751
46345244672,87156289822,27911522120
34445533184,30488913230,21642939459
34268952576,29908059780,21630866330
36109570048,31051132502,22813967067
34940497920,31738337365,22101644852
35078905856,31107850459,21828842043
41398996992,49176882417,24619486799
35745558528,33952498865,22182414964
39636430848,35977944124,24086607904
40736239616,58865625625,24350161192
37036453888,29300575017,22726265852
35082776576,30878776094,22250178504
1.47685E+11,54774593273,92042052816
4.06015E+11,4.75661E+11,2.24877E+11
36815474688,33033374722,23288223968
34426380288,30438862193,21726408340
35020046336,30378023183,21656371751
34436939776,30315889800,21695243142
38359949312,37420233958,23597857232
39405735936,35968469673,25052557225
35768786944,31089424631,22303453186
34612453376,30152825125,21816240888
54654517248,61503146532,33848755154
37395525632,30810451938,21911588772
34941366272,28515703591,22250178504
35047985152,30043378049,21726408340
37206597632,30503126376,21911588772
1.67954E+11,1.4541E+11,1.25319E+11
2.47218E+11,1.31076E+11,1.76227E+11
57413943296,88026357752,36608550837
33695670272,28631327990,21630866330
35158142976,31173459062,21838581988
37961555968,42537038400,24652296263
38514647040,44593711322,24746009038
46651789312,57101231457,30071483789
34618527744,19296118953,23132990776
34982465536,35328929398,21759119361
53604995072,46216691369,37255145448
37144256512,10514361892,23800785141
34455306240,31207307663,21642939459
59580592128,59877087375,35235753478
49399345152,65158056579,32311605757
57607737344,67488038092,36936855597
36724228096,29908956333,23597857232
36193370112,33093811897,22035236334
34579234816,29745588979,21687987621
35586711552,29797308316,21898122482
54271889408,52110125365,47636573941
48618053632,37685566926,32611140155
38360498176,51498250862,24994521821
34793656320,30193718995,21695243142
50106937344,94944434708,35413164739
45851779072,34069132727,28468343080
